ID,POL,GODINE,TIP,WiFi servis,Pogodnost dolaska/odlaska,Onlajn rezervisanje,Lokacija hotela,Usluga hrane,Komfor boravka,Zabava u zajednickim prostorijama,Usluga checkin i checkout,Drugi servisi,?isto?a,ZADOVOLJSTVO
115949,Male,45,academic,2,4,2,5,3,3,3,4,4,3,neutral or dissatisfied
25726,Female,23,aviation,1,4,1,3,5,5,5,4,5,5,neutral or dissatisfied
30713,Female,22,personal,3,2,3,4,3,3,3,1,3,3,neutral or dissatisfied
83732,Female,30,business,2,4,2,4,4,3,4,1,1,4,neutral or dissatisfied
32987,Female,48,aviation,0,4,0,1,5,4,4,3,4,4,satisfied
77179,Female,38,academic,1,1,1,1,4,4,4,3,4,3,satisfied
4776,Male,46,business,1,1,1,1,3,5,4,3,4,3,satisfied
17107,Female,65,business,3,1,5,1,5,2,5,2,5,4,neutral or dissatisfied
22332,Male,39,business,1,1,4,1,4,2,4,4,4,3,satisfied
33089,Female,56,tourism,4,5,4,1,5,4,5,1,5,4,neutral or dissatisfied
5014,Female,69,tourism,1,5,1,4,3,5,3,4,3,5,neutral or dissatisfied
531,Male,52,tourism,0,0,0,3,2,4,2,3,2,5,satisfied
8016,Female,33,tourism,1,1,1,3,3,3,3,5,4,3,neutral or dissatisfied
15951,Male,64,tourism,4,4,4,3,3,3,3,3,5,3,neutral or dissatisfied
76368,Female,43,academic,5,5,5,5,2,4,5,5,5,5,satisfied
28611,Female,27,tourism,4,4,4,4,4,4,4,2,1,4,satisfied
57074,Female,69,aviation,2,5,2,1,5,4,1,4,1,4,neutral or dissatisfied
126830,Female,29,business,1,1,1,4,4,4,4,3,4,4,neutral or dissatisfied
41807,Male,51,tourism,4,4,4,4,3,4,4,4,4,4,satisfied
33948,Female,41,tourism,3,4,2,5,4,5,4,4,2,4,neutral or dissatisfied
38528,Male,26,aviation,3,3,3,2,2,2,2,5,1,2,neutral or dissatisfied
4292,Female,38,tourism,2,5,3,2,2,2,2,5,5,2,neutral or dissatisfied
103969,Female,45,personal,1,1,1,4,5,5,5,2,3,5,neutral or dissatisfied
106553,Male,58,tourism,5,3,5,3,4,5,4,4,3,4,satisfied
42156,Female,23,academic,2,1,2,4,3,3,3,4,3,3,neutral or dissatisfied
106472,Male,13,tourism,3,3,3,2,3,3,3,4,2,3,neutral or dissatisfied
15567,Female,32,tourism,4,0,4,5,5,5,5,3,1,5,neutral or dissatisfied
4442,Female,26,tourism,1,5,1,2,5,5,5,2,4,5,neutral or dissatisfied
95671,Female,7,business,1,5,1,3,1,1,1,3,4,1,neutral or dissatisfied
31188,Female,34,business,2,2,2,2,1,3,4,3,4,3,satisfied
37008,Female,58,tourism,2,2,1,2,1,2,5,2,5,4,neutral or dissatisfied
51698,Female,20,tourism,2,3,2,3,2,2,2,3,4,2,neutral or dissatisfied
23173,Female,44,tourism,4,4,4,4,5,3,2,3,2,3,neutral or dissatisfied
88342,Male,41,academic,1,1,1,1,2,5,4,3,4,4,satisfied
109171,Female,51,tourism,3,5,5,5,3,3,3,3,4,3,neutral or dissatisfied
10332,Female,40,tourism,1,1,4,1,2,4,5,3,5,3,satisfied
101285,Female,60,tourism,1,3,3,3,4,4,2,4,2,4,neutral or dissatisfied
15835,Female,19,aviation,2,3,2,4,4,4,4,2,4,4,neutral or dissatisfied
115985,Female,18,aviation,4,2,4,3,1,1,1,3,4,1,neutral or dissatisfied
65865,Female,45,academic,1,4,1,2,2,4,5,2,5,2,neutral or dissatisfied
16203,Female,46,tourism,1,3,2,5,1,5,1,1,1,2,neutral or dissatisfied
30792,Male,67,personal,1,5,1,2,1,1,5,1,3,1,neutral or dissatisfied
17700,Female,7,academic,4,5,4,2,2,2,2,5,5,2,neutral or dissatisfied
23600,Male,40,tourism,2,2,2,2,3,2,5,5,5,2,satisfied
106634,Male,36,academic,4,2,2,2,5,4,4,1,4,3,neutral or dissatisfied
87253,Female,40,business,4,4,4,4,5,5,3,5,3,5,satisfied
121051,Female,51,business,2,5,2,3,5,4,4,3,4,5,neutral or dissatisfied
109315,Male,46,tourism,2,2,2,2,2,4,4,5,4,4,satisfied
70984,Male,49,academic,4,4,4,4,2,5,2,5,2,5,satisfied
63663,Male,21,academic,1,1,1,2,5,5,5,4,4,5,neutral or dissatisfied
30921,Male,36,business,1,3,3,3,1,1,1,3,4,1,neutral or dissatisfied
90757,Female,45,business,1,0,0,2,3,3,2,1,2,2,neutral or dissatisfied
6487,Male,22,tourism,2,4,2,1,1,1,1,3,4,1,neutral or dissatisfied
49966,Male,37,tourism,1,5,5,5,1,1,1,1,4,1,neutral or dissatisfied
21585,Male,36,tourism,4,2,2,2,4,4,4,1,4,4,neutral or dissatisfied
58665,Female,63,aviation,1,1,1,1,3,3,1,4,1,1,neutral or dissatisfied
98173,Female,42,academic,2,2,2,2,5,5,5,4,5,4,satisfied
32693,Male,37,aviation,2,2,2,3,1,1,1,3,3,1,neutral or dissatisfied
37495,Female,23,academic,3,3,3,4,5,5,5,3,3,5,neutral or dissatisfied
109679,Male,30,tourism,4,4,5,1,2,2,2,5,1,2,satisfied
65496,Female,34,tourism,2,4,2,3,3,1,3,3,5,3,neutral or dissatisfied
20477,Male,24,business,3,3,3,3,4,4,4,2,3,4,neutral or dissatisfied
32635,Male,53,academic,3,3,3,3,4,2,4,3,4,2,neutral or dissatisfied
45263,Female,46,tourism,5,5,5,5,3,4,5,4,5,4,satisfied
55911,Female,59,academic,3,2,3,3,3,3,4,4,4,1,neutral or dissatisfied
83933,Female,22,tourism,4,0,4,5,5,5,5,4,4,5,satisfied
92641,Female,38,tourism,3,0,3,4,4,4,4,2,4,4,neutral or dissatisfied
13779,Male,9,business,3,4,4,4,2,5,2,3,3,2,neutral or dissatisfied
5117,Male,65,aviation,1,5,1,3,4,1,4,5,4,4,neutral or dissatisfied
30195,Female,37,academic,2,1,1,1,2,2,2,2,3,2,neutral or dissatisfied
94492,Female,27,business,2,3,3,3,2,2,2,4,4,2,neutral or dissatisfied
1399,Female,20,tourism,3,5,4,3,4,4,4,5,1,4,neutral or dissatisfied
9245,Male,15,personal,2,2,0,3,4,4,4,2,4,4,neutral or dissatisfied
112332,Male,28,tourism,2,3,2,3,4,4,4,1,2,4,neutral or dissatisfied
103416,Female,23,tourism,2,3,3,3,2,2,2,3,3,2,neutral or dissatisfied
34281,Male,48,tourism,3,3,3,3,1,4,5,3,5,5,satisfied
45932,Male,39,tourism,3,5,3,5,2,2,2,3,4,2,neutral or dissatisfied
14134,Male,58,aviation,3,2,2,2,1,3,3,3,3,3,neutral or dissatisfied
83917,Male,36,academic,0,0,0,2,2,4,2,4,2,5,satisfied
127915,Female,21,tourism,2,2,2,2,4,4,4,3,4,4,satisfied
88765,Male,40,aviation,3,5,5,5,3,3,3,1,3,3,neutral or dissatisfied
112704,Female,16,tourism,3,3,2,3,3,3,3,4,4,3,neutral or dissatisfied
104788,Female,57,academic,5,5,5,5,4,5,4,3,4,5,satisfied
7608,Female,38,tourism,4,5,5,5,4,4,4,1,4,4,satisfied
80321,Female,60,tourism,2,4,2,4,5,3,4,3,4,2,neutral or dissatisfied
19557,Female,59,academic,1,1,1,1,4,4,1,4,5,4,satisfied
106856,Female,59,business,1,4,4,4,3,1,1,2,1,1,neutral or dissatisfied
78391,Female,21,personal,3,4,3,5,5,5,5,3,4,5,neutral or dissatisfied
61907,Male,52,business,3,3,3,1,4,4,4,3,5,4,neutral or dissatisfied
62914,Male,59,tourism,3,3,2,3,4,5,3,5,3,4,satisfied
52203,Male,44,academic,3,4,4,4,3,3,3,2,4,3,neutral or dissatisfied
50115,Male,46,academic,1,0,0,3,2,2,2,4,3,2,neutral or dissatisfied
57979,Female,56,personal,3,3,3,3,2,4,5,3,5,4,satisfied
19470,Male,39,tourism,2,2,2,3,2,2,2,4,4,2,neutral or dissatisfied
70981,Female,59,business,2,2,2,2,2,5,5,5,5,3,satisfied
24386,Male,69,academic,2,3,2,3,5,5,5,4,3,5,neutral or dissatisfied
84941,Male,43,tourism,1,3,1,4,3,3,3,2,4,3,neutral or dissatisfied
33357,Female,45,aviation,2,4,1,1,3,3,2,1,2,3,neutral or dissatisfied
7283,Male,15,aviation,2,0,2,1,2,2,2,1,3,2,neutral or dissatisfied
63679,Female,36,academic,1,1,1,1,1,3,5,1,5,3,satisfied
51533,Male,44,business,4,4,4,4,3,1,2,3,2,5,satisfied
117411,Female,25,aviation,2,4,2,4,3,3,3,2,4,3,neutral or dissatisfied
72001,Female,14,academic,1,4,1,3,1,1,1,5,4,1,neutral or dissatisfied
64637,Female,51,aviation,2,2,2,2,2,5,4,5,4,5,satisfied
25467,Female,9,business,2,2,2,2,5,5,5,3,4,5,satisfied
80704,Male,27,business,3,5,3,3,1,1,1,2,2,1,neutral or dissatisfied
9982,Male,38,tourism,1,4,1,3,3,3,3,5,5,3,neutral or dissatisfied
49999,Female,33,business,4,4,4,4,3,3,3,2,3,3,neutral or dissatisfied
119791,Female,64,academic,5,5,5,5,5,4,5,5,5,4,satisfied
21712,Male,54,aviation,4,5,4,4,4,5,5,5,3,5,neutral or dissatisfied
127714,Female,44,tourism,5,5,5,5,5,5,5,4,5,3,satisfied
39584,Male,38,business,4,3,3,3,2,4,4,1,4,2,neutral or dissatisfied
105482,Male,46,academic,3,5,2,4,1,1,1,5,4,1,neutral or dissatisfied
71390,Female,39,aviation,0,0,0,4,3,4,2,3,2,3,satisfied
118479,Male,52,tourism,5,5,5,5,5,5,5,3,5,4,satisfied
79830,Male,46,academic,4,4,4,4,5,5,4,3,4,5,satisfied
58002,Female,27,aviation,2,4,2,2,3,1,3,4,5,3,neutral or dissatisfied
75048,Female,51,business,5,5,5,5,4,5,4,3,4,5,satisfied
126637,Male,52,tourism,3,3,3,3,5,5,4,4,4,4,satisfied
105274,Male,34,academic,1,1,1,1,2,4,4,4,4,5,satisfied
29852,Female,38,aviation,2,2,2,2,3,5,5,3,5,3,satisfied
25898,Male,58,tourism,4,4,4,5,2,2,2,5,4,2,neutral or dissatisfied
11321,Female,36,tourism,3,5,0,2,5,2,5,5,4,5,neutral or dissatisfied
52901,Female,22,business,3,2,2,2,3,2,3,2,4,3,neutral or dissatisfied
120405,Female,48,aviation,2,4,4,4,2,2,2,2,2,4,neutral or dissatisfied
94149,Male,59,academic,0,4,0,4,3,4,5,3,5,4,satisfied
171,Female,49,academic,4,4,4,4,5,5,5,3,5,3,satisfied
70041,Male,57,business,3,3,3,3,5,4,4,2,4,1,satisfied
61151,Female,41,academic,4,4,2,4,3,4,4,4,4,3,satisfied
20496,Male,47,tourism,4,4,4,4,4,3,5,3,5,1,satisfied
58270,Female,40,personal,4,4,4,4,4,4,4,2,4,4,neutral or dissatisfied
78566,Female,20,academic,4,0,4,2,4,4,4,4,4,4,neutral or dissatisfied
112883,Female,48,tourism,3,3,3,3,4,4,4,4,4,4,satisfied
91995,Male,27,tourism,4,4,4,3,4,4,4,4,5,4,satisfied
98340,Female,24,business,5,0,5,1,4,4,4,3,5,4,satisfied
12758,Female,49,tourism,3,4,3,4,1,2,2,3,2,5,neutral or dissatisfied
39615,Male,36,academic,2,2,2,3,2,3,2,2,3,2,neutral or dissatisfied
96586,Female,27,tourism,2,2,2,4,4,4,4,3,5,4,neutral or dissatisfied
45469,Male,47,tourism,5,5,5,5,5,1,3,1,3,4,satisfied
43840,Female,55,academic,3,2,4,3,4,4,4,1,4,4,neutral or dissatisfied
94859,Male,56,aviation,3,3,3,3,3,3,3,4,3,3,neutral or dissatisfied
34383,Female,58,academic,2,4,4,4,3,3,2,2,2,4,neutral or dissatisfied
87631,Female,42,tourism,1,1,1,1,4,4,1,4,1,3,satisfied
74812,Female,68,tourism,4,5,5,5,2,1,4,3,4,2,satisfied
63221,Male,58,academic,3,3,2,3,2,4,5,3,5,3,satisfied
128175,Female,35,tourism,3,1,1,1,3,3,3,1,4,3,neutral or dissatisfied
28254,Female,29,tourism,0,0,0,3,2,2,2,4,5,2,satisfied
16643,Female,46,academic,4,2,5,2,4,4,4,2,4,5,satisfied
54693,Female,13,personal,3,4,4,4,4,3,4,3,3,4,neutral or dissatisfied
25721,Male,66,academic,2,1,2,2,1,4,4,1,4,2,satisfied
2586,Male,33,tourism,1,5,1,2,2,2,2,4,3,2,neutral or dissatisfied
8793,Male,34,tourism,2,1,1,1,5,4,2,1,2,4,neutral or dissatisfied
75677,Male,47,academic,2,2,2,2,4,5,5,3,5,4,satisfied
109721,Male,30,aviation,4,1,4,3,3,3,3,1,2,3,neutral or dissatisfied
25385,Female,48,academic,4,1,4,1,3,1,2,1,2,1,neutral or dissatisfied
46879,Female,33,aviation,1,5,5,5,4,3,1,2,1,2,neutral or dissatisfied
71515,Male,59,academic,1,1,1,1,3,4,4,5,4,3,satisfied
22496,Male,12,aviation,4,4,4,4,1,5,1,3,4,1,neutral or dissatisfied
55188,Female,60,business,3,3,3,1,1,1,1,4,5,1,neutral or dissatisfied
97670,Male,15,tourism,3,4,4,4,3,3,3,4,3,3,neutral or dissatisfied
45800,Female,42,academic,3,1,1,1,5,4,3,2,3,1,neutral or dissatisfied
91492,Female,55,business,4,3,3,1,4,4,1,5,1,4,neutral or dissatisfied
94335,Male,54,aviation,5,5,5,5,5,5,5,4,5,4,satisfied
13750,Female,26,personal,2,4,4,3,4,2,3,2,4,2,neutral or dissatisfied
107464,Male,49,academic,5,5,5,5,2,4,5,4,5,4,satisfied
75289,Female,46,academic,5,5,5,5,2,4,5,3,5,3,satisfied
70351,Male,59,personal,2,4,2,5,3,3,3,4,4,3,neutral or dissatisfied
116193,Female,31,tourism,3,4,1,4,2,2,2,4,3,2,neutral or dissatisfied
53417,Male,43,personal,1,1,1,1,5,5,4,5,3,5,satisfied
42736,Male,11,academic,5,4,5,2,3,3,3,5,4,3,satisfied
27097,Female,27,tourism,3,3,3,1,2,5,2,2,4,2,neutral or dissatisfied
41091,Male,53,academic,4,4,4,4,1,3,5,4,5,3,satisfied
81969,Male,25,business,3,3,3,4,2,2,2,4,4,2,satisfied
74989,Female,44,tourism,3,5,5,5,3,3,2,4,2,4,neutral or dissatisfied
113980,Male,45,aviation,4,4,4,4,2,5,5,5,5,3,satisfied
30833,Male,36,personal,1,4,1,2,1,1,1,4,4,1,neutral or dissatisfied
41708,Female,31,aviation,3,4,4,4,3,3,3,2,3,3,neutral or dissatisfied
5378,Male,35,tourism,2,4,4,4,2,2,2,4,3,2,neutral or dissatisfied
86631,Female,43,personal,1,4,4,4,5,4,1,1,1,1,neutral or dissatisfied
856,Female,58,personal,2,2,2,2,1,3,2,2,2,1,neutral or dissatisfied
101379,Female,44,academic,5,5,5,5,4,4,5,3,5,3,satisfied
30142,Female,17,tourism,2,4,2,4,3,3,3,4,4,3,neutral or dissatisfied
23468,Male,19,tourism,2,4,2,3,4,4,4,3,4,4,neutral or dissatisfied
39286,Female,40,tourism,4,4,4,4,4,5,5,3,5,2,satisfied
45127,Male,53,academic,5,2,2,2,5,5,5,4,3,5,satisfied
62569,Male,9,tourism,2,3,3,3,3,1,3,2,3,3,neutral or dissatisfied
23849,Female,18,aviation,4,0,4,2,4,1,4,2,2,4,neutral or dissatisfied
45184,Female,22,academic,3,0,3,5,3,5,2,5,1,5,neutral or dissatisfied
43252,Male,38,personal,5,2,2,2,5,5,5,4,5,5,satisfied
90033,Female,54,academic,1,1,1,1,2,5,5,5,5,3,satisfied
58173,Male,42,academic,1,1,4,1,4,4,5,5,5,5,satisfied
82626,Male,22,tourism,2,5,2,1,3,3,3,4,4,3,neutral or dissatisfied
116722,Male,56,tourism,2,5,5,5,2,2,2,4,4,2,neutral or dissatisfied
59370,Male,31,tourism,3,3,3,3,5,5,5,3,5,5,satisfied
105887,Female,39,business,2,2,2,2,2,4,4,5,4,4,satisfied
60624,Male,37,academic,4,4,2,4,4,4,4,1,1,4,satisfied
71519,Female,47,tourism,5,5,5,5,3,4,5,3,5,5,satisfied
60992,Male,48,aviation,3,4,4,4,1,3,3,1,3,3,neutral or dissatisfied
91202,Female,45,academic,2,5,2,1,5,5,2,3,2,4,neutral or dissatisfied
125461,Female,20,academic,5,3,5,5,2,2,2,3,5,2,satisfied
55415,Male,31,tourism,2,4,3,4,3,4,5,4,3,4,neutral or dissatisfied
31822,Female,52,tourism,1,1,1,1,5,5,2,5,5,5,satisfied
28565,Male,59,tourism,3,5,3,2,1,1,1,5,5,1,neutral or dissatisfied
19929,Female,63,tourism,2,2,2,2,5,2,4,3,4,1,neutral or dissatisfied
5892,Female,54,academic,2,2,2,5,1,1,1,3,4,1,neutral or dissatisfied
119447,Male,46,business,5,5,5,5,2,5,4,3,4,4,satisfied
102275,Male,39,aviation,1,1,1,1,1,2,1,2,1,2,neutral or dissatisfied
56068,Male,18,business,3,3,3,2,3,3,4,3,3,3,neutral or dissatisfied
11641,Female,57,aviation,1,1,1,1,4,5,5,3,5,4,satisfied
1472,Male,64,academic,3,5,3,2,3,3,3,5,4,3,neutral or dissatisfied
117963,Female,47,business,5,4,5,3,3,4,5,3,5,3,satisfied
29434,Female,35,tourism,1,4,1,3,4,4,4,5,4,4,neutral or dissatisfied
104524,Male,40,aviation,4,4,4,4,2,5,4,3,4,5,satisfied
74308,Female,41,academic,5,5,5,5,5,5,4,4,4,4,satisfied
83878,Male,43,tourism,2,2,2,2,5,4,4,5,4,3,satisfied
82487,Male,28,business,2,5,2,3,5,2,5,3,5,5,neutral or dissatisfied
61504,Male,33,academic,3,3,3,3,3,5,3,5,1,5,neutral or dissatisfied
151,Male,36,tourism,5,1,5,5,2,5,5,4,5,5,satisfied
56051,Male,48,tourism,2,2,2,2,1,3,2,2,2,3,satisfied
39682,Female,21,tourism,2,2,2,3,1,1,1,2,3,1,neutral or dissatisfied
105840,Female,36,personal,4,5,4,1,1,1,1,5,4,1,neutral or dissatisfied
118339,Female,22,academic,2,0,2,3,1,1,1,4,5,1,neutral or dissatisfied
42993,Male,48,tourism,2,3,2,2,2,5,5,3,5,2,satisfied
98719,Male,37,academic,5,4,4,4,5,5,5,4,3,5,satisfied
118497,Male,65,tourism,4,4,4,4,1,1,1,4,5,1,satisfied
21634,Male,25,aviation,5,3,5,4,4,4,4,1,3,4,satisfied
33022,Male,8,business,3,4,0,1,2,2,2,3,2,2,neutral or dissatisfied
98065,Male,47,academic,4,5,5,5,3,3,4,3,4,4,neutral or dissatisfied
58494,Male,27,academic,2,2,2,2,4,4,4,2,3,4,neutral or dissatisfied
70363,Female,32,tourism,2,2,2,2,2,2,2,2,3,2,neutral or dissatisfied
30066,Female,39,tourism,2,2,2,2,2,2,2,4,4,2,neutral or dissatisfied
58080,Male,22,tourism,0,0,0,3,4,4,4,5,4,4,satisfied
50475,Male,24,personal,3,0,3,2,1,5,1,5,4,1,neutral or dissatisfied
96088,Male,14,tourism,2,2,2,4,4,4,4,1,3,4,neutral or dissatisfied
85734,Male,59,tourism,3,3,3,3,2,4,5,3,5,5,satisfied
90713,Female,45,aviation,5,5,3,5,3,5,3,3,3,4,satisfied
14223,Male,29,business,1,4,1,4,3,3,3,5,5,3,neutral or dissatisfied
57569,Male,23,aviation,1,5,5,5,1,1,1,2,4,1,neutral or dissatisfied
76380,Male,53,business,1,1,1,1,3,5,4,3,4,4,satisfied
30397,Male,48,business,4,5,4,4,5,4,5,5,5,5,satisfied
63974,Female,52,tourism,1,5,5,5,1,4,1,1,1,4,neutral or dissatisfied
127098,Female,34,personal,1,1,1,1,2,4,4,3,4,5,satisfied
68349,Male,46,academic,1,3,3,3,1,4,1,2,1,2,neutral or dissatisfied
85495,Female,22,academic,1,3,1,3,2,2,2,4,4,2,neutral or dissatisfied
74671,Female,32,tourism,3,5,3,3,1,1,1,2,2,1,neutral or dissatisfied
109306,Female,36,aviation,4,4,4,5,2,2,2,4,4,2,neutral or dissatisfied
105650,Male,59,tourism,3,3,4,3,3,3,3,3,3,3,neutral or dissatisfied
82075,Male,34,aviation,5,5,5,5,4,4,3,4,3,5,satisfied
80628,Male,42,business,2,2,2,2,5,5,5,5,5,5,satisfied
96829,Male,21,academic,1,5,5,5,1,2,1,2,4,1,neutral or dissatisfied
39579,Female,45,tourism,1,3,2,2,1,4,1,1,1,2,neutral or dissatisfied
16499,Male,51,academic,4,3,3,3,4,4,4,3,5,4,satisfied
67211,Male,57,academic,2,4,2,4,4,3,4,4,3,4,neutral or dissatisfied
121993,Female,47,academic,2,2,2,2,5,5,4,4,4,4,satisfied
21740,Female,49,academic,2,5,5,5,4,4,2,1,2,4,satisfied
9726,Male,46,tourism,3,5,5,5,3,3,3,2,2,3,neutral or dissatisfied
16534,Female,17,business,4,1,0,2,2,2,2,2,3,2,satisfied
64577,Female,22,aviation,1,0,1,2,5,5,5,3,4,5,neutral or dissatisfied
71337,Male,20,academic,5,5,5,2,3,3,3,5,4,3,satisfied
43550,Female,35,personal,1,1,1,1,2,5,5,4,5,3,satisfied
126960,Female,56,academic,5,5,5,5,3,5,5,5,5,4,satisfied
123716,Male,25,business,3,0,0,5,2,2,2,5,4,2,neutral or dissatisfied
10748,Female,23,tourism,2,3,3,3,2,2,2,1,4,2,neutral or dissatisfied
81345,Female,85,tourism,2,2,2,4,2,3,2,3,3,3,neutral or dissatisfied
47015,Female,48,personal,4,4,4,4,4,4,4,4,4,4,satisfied
75576,Female,23,academic,2,0,2,2,5,5,5,4,5,5,neutral or dissatisfied
31456,Female,24,aviation,5,5,5,1,5,3,3,3,2,3,satisfied
95730,Male,58,academic,3,3,5,3,3,5,4,5,4,4,satisfied
41772,Female,39,personal,3,0,3,1,1,1,1,4,4,1,neutral or dissatisfied
103215,Male,24,tourism,5,0,5,1,2,2,2,4,5,2,satisfied
118721,Male,46,academic,3,3,3,2,2,2,2,2,2,2,neutral or dissatisfied
31125,Male,50,aviation,3,4,4,4,3,3,3,4,3,3,neutral or dissatisfied
13918,Male,60,tourism,3,3,4,3,4,2,5,5,5,4,satisfied
16375,Male,55,business,3,4,4,4,4,2,3,1,3,1,neutral or dissatisfied
98930,Female,52,tourism,5,5,5,5,4,4,5,5,5,5,satisfied
40390,Male,41,personal,1,1,1,1,5,4,5,3,5,4,satisfied
62788,Female,40,business,1,4,1,4,1,4,1,4,2,4,neutral or dissatisfied
73959,Male,57,academic,3,2,3,2,3,4,3,2,2,3,neutral or dissatisfied
103435,Female,22,tourism,4,0,4,1,2,2,2,5,5,2,satisfied
44205,Female,43,personal,2,5,2,3,2,1,3,1,3,1,neutral or dissatisfied
66089,Female,37,academic,1,1,1,1,4,4,5,5,5,4,satisfied
7222,Female,30,tourism,4,4,4,4,4,5,4,5,4,4,satisfied
38478,Female,19,academic,0,5,0,2,3,3,3,4,5,3,satisfied
54247,Female,32,aviation,2,2,2,2,5,5,5,3,3,5,satisfied
58476,Male,48,business,3,3,3,4,5,5,5,3,5,5,satisfied
113705,Male,68,tourism,4,3,0,3,2,2,2,2,3,2,neutral or dissatisfied
74197,Female,23,business,2,1,2,4,2,3,4,3,4,3,neutral or dissatisfied
121040,Female,58,tourism,2,2,2,3,3,3,1,2,1,3,neutral or dissatisfied
84939,Male,24,academic,4,3,4,4,3,3,3,4,4,3,neutral or dissatisfied
46013,Male,44,tourism,4,4,4,4,5,3,4,4,4,1,neutral or dissatisfied
17660,Male,61,personal,1,2,2,2,5,4,1,4,1,3,neutral or dissatisfied
90262,Male,41,tourism,4,4,4,4,5,4,4,4,4,3,satisfied
38070,Female,35,business,4,4,4,4,3,4,4,4,4,3,satisfied
70347,Female,60,business,4,4,4,3,3,4,3,4,3,4,satisfied
71137,Female,45,academic,3,3,3,4,1,1,1,5,5,1,neutral or dissatisfied
78213,Male,50,business,4,4,4,3,5,5,5,2,2,5,neutral or dissatisfied
27262,Male,23,aviation,5,0,5,4,2,2,2,4,4,2,satisfied
72229,Female,51,tourism,1,1,1,1,3,5,4,5,4,5,satisfied
122850,Female,37,tourism,2,2,2,3,5,5,5,5,5,5,neutral or dissatisfied
6275,Female,72,personal,1,1,2,2,3,2,1,2,1,1,neutral or dissatisfied
129630,Male,59,personal,2,3,3,3,1,1,1,4,4,1,neutral or dissatisfied
104782,Male,60,business,4,4,4,4,2,4,3,3,3,3,satisfied
124322,Male,16,tourism,3,3,0,3,5,5,5,1,3,5,neutral or dissatisfied
128237,Male,36,academic,3,4,3,2,1,1,1,4,5,1,neutral or dissatisfied
123591,Female,25,tourism,3,5,2,5,5,5,5,5,5,5,neutral or dissatisfied
30519,Male,10,aviation,1,5,1,2,3,1,3,5,5,3,neutral or dissatisfied
41547,Male,62,personal,3,4,4,4,4,3,3,1,3,4,neutral or dissatisfied
70059,Female,59,tourism,1,1,3,1,4,4,4,4,4,5,satisfied
116244,Male,47,business,3,5,4,3,2,2,2,3,4,2,neutral or dissatisfied
79506,Male,32,academic,5,5,5,5,4,4,4,4,5,4,satisfied
124924,Female,47,personal,1,1,1,1,4,4,1,1,1,2,neutral or dissatisfied
18491,Female,21,tourism,2,0,2,5,3,3,3,1,2,3,neutral or dissatisfied
73915,Female,28,academic,4,4,4,4,2,2,2,5,4,2,satisfied
46250,Male,41,tourism,1,3,3,3,1,1,4,1,4,1,neutral or dissatisfied
115798,Male,23,academic,2,4,2,2,3,3,3,2,2,3,neutral or dissatisfied
37483,Female,61,academic,3,3,3,3,2,3,5,3,5,3,satisfied
108489,Female,35,personal,2,2,2,2,2,2,2,3,4,2,neutral or dissatisfied
43876,Female,56,tourism,2,3,3,3,1,3,3,4,3,3,neutral or dissatisfied
65265,Male,74,business,1,3,3,3,1,1,1,3,3,1,neutral or dissatisfied
52449,Male,32,business,2,3,2,4,2,2,2,1,3,2,neutral or dissatisfied
2094,Female,26,academic,1,5,1,5,1,5,1,4,5,1,neutral or dissatisfied
122323,Male,40,tourism,2,4,4,4,2,2,2,2,4,2,neutral or dissatisfied
105104,Female,49,academic,0,0,0,3,2,5,2,5,2,5,satisfied
95742,Male,45,academic,3,3,3,3,2,4,4,3,4,4,satisfied
69322,Female,56,tourism,5,3,5,5,3,5,4,3,4,4,satisfied
93639,Male,54,business,2,5,1,4,3,3,3,4,5,3,neutral or dissatisfied
118288,Female,38,academic,4,4,1,4,4,4,4,5,4,4,satisfied
72153,Male,67,tourism,2,4,1,3,5,5,5,3,4,5,neutral or dissatisfied
61781,Male,61,aviation,3,4,3,3,1,1,1,4,5,1,neutral or dissatisfied
91483,Male,44,business,2,5,2,2,4,4,4,5,5,4,neutral or dissatisfied
91335,Female,9,aviation,4,3,4,4,2,2,2,1,4,2,neutral or dissatisfied
72302,Female,65,academic,5,5,4,1,5,4,3,3,3,4,satisfied
80819,Female,52,tourism,1,4,4,4,5,2,1,3,1,3,neutral or dissatisfied
19756,Male,22,business,3,1,4,2,1,1,1,3,2,1,neutral or dissatisfied
7476,Male,68,business,3,3,3,3,5,4,4,3,4,5,satisfied
106374,Female,28,tourism,5,5,5,5,4,4,4,4,4,4,satisfied
3012,Male,42,business,2,2,2,2,2,5,4,3,4,5,satisfied
96043,Male,43,academic,2,4,4,4,2,2,2,1,4,2,neutral or dissatisfied
93673,Female,24,business,2,5,2,3,5,5,5,4,5,5,neutral or dissatisfied
3522,Female,49,aviation,1,5,5,5,3,3,1,1,1,2,neutral or dissatisfied
38536,Female,34,tourism,1,5,5,5,2,4,1,2,1,1,neutral or dissatisfied
22592,Female,42,tourism,1,2,1,2,5,5,5,1,2,5,neutral or dissatisfied
95061,Male,49,tourism,3,4,3,1,2,2,2,3,4,2,neutral or dissatisfied
128106,Female,26,aviation,0,0,0,3,2,2,2,5,5,2,satisfied
77911,Female,16,aviation,3,5,3,4,3,3,3,3,4,3,neutral or dissatisfied
36355,Female,15,tourism,2,3,3,3,1,2,1,2,4,1,neutral or dissatisfied
38096,Male,46,business,3,1,1,1,3,4,1,4,1,4,neutral or dissatisfied
